Preco,TipoBarco,TipoVenda,Ano,Comprimento,Largura,Material
899000,16,2,2018,13.25,4.27,3
895000,13,2,2014,18.34,4.7,3
990000,16,2,2011,19.72,5.05,3
990000,18,2,2010,20.34,4.91,3
990000,16,2,2020,15.2,4.43,4
989900,16,2,1992,29.87,6.1,3
1060000,16,2,2020,15.55,4.34,3
899950,13,2,2007,24.38,6,3
899900,16,2,2017,16.95,4.3,3
984000,13,3,2020,14.65,4.37,4
983424,4,4,2019,13.8,4.37,3
980000,16,2,2005,24.95,6.17,3
980000,16,2,2013,20.15,5,3
980000,13,2,2014,23,6,7
1050000,13,2,2016,17.37,4.72,3
1050000,13,2,2012,21.04,5.07,3
1050000,13,2,2007,23.85,5.8,3
950000,16,1,2020,16.76,4.61,3
949000,13,2,2016,17.37,4.72,3
1040000,24,2,2006,23.49,5.51,3
1027774,13,1,2018,15.82,4.67,3
1020000,16,2,2010,22.56,5.7,3
1020000,16,2,2016,19.5,5.1,3
925000,13,2,2016,18.01,4.72,3
925000,13,2,2012,19.2,5.13,3
1150000,16,2,2013,21.07,5.08,3
1150000,16,2,2018,17.21,4.87,3
1150000,18,2,2009,20.04,5,3
1150000,13,2,2010,21.37,5.58,3
1150000,16,2,2014,19.75,5.15,3
1150000,13,2,2006,27.4,6.43,3
1150000,16,1,2019,18.7,4.84,3
1040000,16,2,2018,17.37,4.61,3
1038734,16,1,2019,18.9,4.88,4
1100000,16,2,2008,21.38,5.6,3
1100000,13,2,2010,22.55,5.41,3
1149000,16,2,2019,16.76,4.61,3
1250000,18,2,2017,16.51,4.38,3
1250000,1,2,2009,23.02,5.81,3
1250000,13,2,2010,19.81,5.03,3
1250000,18,2,2010,20.04,5.45,3
1250000,24,2,2006,34.44,7.22,3
1250000,16,2,2010,22.35,5.49,3
1250000,16,2,2008,23.98,6.44,3
1250000,13,3,2021,19.9,9,7
1249000,13,2,2016,16.76,4.7,3
1135000,13,1,2020,18.01,4.72,3
1245000,16,2,2014,20.41,5.24,3
1400000,13,2,2007,25.91,6.4,3
1395000,13,2,2012,19.82,5.25,3
1395000,12,2,2014,19.5,5.4,7
1391400,4,1,2020,18.52,4.85,3
1391400,13,3,2020,18.52,4.85,3
1390000,13,2,2012,22.38,5.8,3
1390000,13,2,2016,18.39,4.65,3
1390000,16,2,2018,19.03,5.15,3
1390000,13,2,2013,21.62,5.56,3
1385000,16,2,2016,21.46,5.33,3
1375000,16,2,2013,21.62,5.56,3
1249995,13,2,2019,18.29,4.72,3
1595000,16,2,2012,22.35,5.49,3
1450000,13,2,2017,20.73,5.27,3
1590000,16,2,2016,19.82,5.21,4
1590000,18,2,2015,18.94,4.8,3
1590000,16,2,2018,19.43,5.03,3
1590000,21,2,1971,1.04,11.61,7
1575000,13,2,2008,26.48,6.5,3
1567638,13,1,2020,17.2,4.85,3
1425000,13,2,2017,21.7,5.15,3
1550000,13,2,2014,24.11,5.73,3
1550000,13,2,2015,19.82,5.21,3
1850000,13,2,2011,25.6,6.13,3
1850000,16,2,2012,23.7,5.82,3
1839768,13,1,2020,17.2,4.85,3
1800000,13,2,2008,23.98,5.2,3
1800000,16,2,2009,25.3,6.26,3
1800000,16,2,2008,26.02,6.26,3
1800000,16,2,2012,22,5,4
1800000,24,2,1999,33.1,7.45,3
1795000,16,2,2010,24.1,5.72,3
1795000,13,2,2010,25.6,6.35,3
1634995,13,2,2012,22.25,5.52,3
1790000,16,2,2012,23.16,5.67,3
1785000,13,1,2019,18.8,5.38,3
1995000,16,2,2014,22.99,5.73,3
1995000,16,2,2014,23.16,5.52,3
2170000,16,2,2019,19.03,5.15,4
2150000,16,2,2013,24.71,6.28,3
2150000,13,2,2017,21.7,5.12,3
1950000,18,2,2014,24.97,5.97,3
1950000,16,2,2016,22.86,5.52,3
2100000,13,2,2009,27.43,6.34,3
2100000,21,2,2003,41.76,11,7
2100000,16,2,2011,23.05,5.65,4
2100000,16,2,2014,24.92,6,3
2100000,13,2,2007,26.9,6.75,3
2050000,16,2,2019,22.1,5.2,3
2016000,13,3,2020,18.5,5.15,4
2650000,13,2,2012,26.8,6.57,3
2395000,16,2,2017,23.1,5.73,3
2620000,13,1,2019,23.75,6.6,3
2600000,13,2,2004,24.08,6.93,7
2600000,24,2,2020,23.4,6.5,2
2500000,13,2,2003,32,6.3,3
2500000,13,2,2008,29.42,7.06,3
2500000,13,2,2006,26.75,6.75,3
2500000,24,2,2012,36,7.3,7
2500000,16,2,2007,31.39,6.64,3
3250000,16,2,2019,23.62,5.97,3
3500000,24,2,2008,37,7.3,3
3500000,13,2,1964,30,7.7,7
3480000,24,2,2009,33.7,7.8,3
3447580,13,1,2020,21.86,5.6,3
3410000,13,1,2020,20.54,5.29,3
3400000,13,2,2015,22,5.8,2
3400000,16,2,2011,27.13,6.4,3
3390000,13,2,2013,28.15,6.5,3
2995000,16,2,2018,23.62,5.97,3
3200000,13,2,2008,26.75,6.75,3
3200000,16,2,2017,24.38,5.64,3
5600000,13,2,2018,27.18,7.53,3
5600000,24,2,2012,30.6,7.25,3
5500000,24,2,2013,29.7,7.08,3
5400000,24,2,2013,31.7,7.05,3
5400000,13,2,2013,31.7,7.1,3
5400000,13,2,2016,29.1,6.75,3
4850000,13,2,2018,26.9,6.3,3
4780000,16,1,2020,26.3,6.48,3
5208850,13,1,2020,23.75,6.6,3
4995000,24,2,1991,46.09,8.57,7
14950000,24,2,1998,54.5,10,7
11900000,24,2,2019,35.36,7.35,3
11000000,24,2,2017,35.36,7.35,3
9995000,24,2,2015,40.23,7.83,3
10800000,24,2,2018,35.2,7.35,3
10500000,24,2,2016,36.5,7.6,3
9900000,24,2,2010,41.7,8,2
23500000,24,2,2007,56,10.4,7
9250000,24,2,2012,40.05,8.09,3
8950000,24,2,2010,45.6,8.41,6
8800000,24,2,2016,31,7.43,7
8350000,13,2,2013,34.1,9,9
7900000,24,2,2019,31.08,7.06,3
7200085,16,3,2020,28.06,6.55,3
6850000,16,2,2018,30.21,7.04,3
7250000,24,2,2015,35.05,7.44,3
6500000,13,2,2017,28.96,6.58,3
7100000,13,2,2020,28.96,6.58,3
6360000,13,1,2020,28.96,6.58,3
6950000,24,2,2013,34.53,7.41,3
6950000,24,2,1998,47,9,2
6900000,24,2,2015,39.8,8.5,6
6250000,13,2,2018,30.56,6.92,3
6800000,24,2,2004,38.3,7.5,3
5995000,24,2,2014,34.53,7.41,3
5750000,24,2,2018,30.57,6.95,3
5635153,16,3,2019,26.3,6.47,3
5900000,24,2,2010,41.1,8.4,2
4900000,24,2,2010,33.83,7.39,3
4900000,24,2,2002,37,7.6,2
4800000,13,2,2016,26.76,6.35,3
4800000,24,2,2005,36.5,7.1,2
4600000,24,2,2000,49.8,11.41,2
4600000,13,2,2015,26,6.65,3
4553000,24,2,2011,40,7.26,7
4500000,13,2,2011,29.8,6.9,3
4395000,13,2,2019,23.75,6.6,3
4350000,13,2,2011,28.5,7.03,3
4300000,13,2,2012,27.96,6.23,3
4250000,24,2,2013,32.92,7.2,3
3850000,16,2,2017,26.52,6.49,3
4200000,13,2,2016,26.21,6.13,3
4150000,24,2,2019,31,7.9,3
4100000,13,2,2019,24.64,5.74,3
3650000,16,2,2013,28.14,6.4,3
3960000,13,3,2020,25.15,5.76,3
3595000,13,2,2019,23.62,5.97,3
3900000,24,2,2008,37,7.3,3
3850000,18,2,2018,24.1,6.8,3
3750000,13,2,2014,24.97,5.5,3
3690000,24,2,2008,33,7.4,3
3638000,24,2,2012,35.05,8.44,3
3200000,13,2,2013,26.24,6.13,3
2895000,13,2,2013,28.16,6.52,3
2785000,16,1,2020,23.62,5.97,3
2785000,16,1,2020,23.62,5.97,3
3050000,4,1,2020,21.5,5.6,3
3000000,16,2,2008,26.75,6.75,3
2990000,24,2,2015,31.08,7.1,3
2950000,13,2,2016,25.2,6.18,3
2950000,13,2,2010,28,6.75,3
2950000,13,2,2018,24.62,6.15,3
2950000,13,2,2017,20.45,10.5,3
2900000,13,2,2012,26.44,6.3,3
2900000,13,2,2008,26,6,3
2900000,16,2,2019,21.25,5.38,3
2899000,16,2,2017,22.05,5.6,3
2509220,13,3,2019,22.82,5.38,3
2750000,13,2,2005,32.9,6.3,3
2700000,16,2,2013,23.95,6.45,3
2420000,16,2,2019,21.31,5.38,3
2650000,16,2,2006,26.2,6.2,3
2490000,24,2,2009,31.5,7.26,3
2490000,24,2,2009,31.52,7.04,3
2490000,24,2,2006,32.16,7.59,3
2490000,21,2,1990,1.05,10.15,7
2265000,13,1,2019,22.59,5.43,3
2265000,13,1,2020,22.59,5.43,3
2450000,13,2,2008,26.75,6.75,3
2450000,18,2,2017,21.44,5,3
2195000,13,2,2017,23.01,5.52,3
2400000,24,1,2018,20.8,5.45,3
2390000,13,2,2007,26,6.9,3
2285156,13,1,2020,20.8,5.45,3
2350000,13,2,2012,21.3,7.5,3
2105000,13,1,2019,22.59,5.43,3
2105000,13,1,2019,22.59,5.43,3
2099000,24,2,2019,20.82,5.27,3
2300000,16,2,2018,21.44,5.57,7
2300000,24,2,2008,32.91,6.3,3
2250000,18,2,2014,24.9,6.09,3
2250000,24,2,2005,30.15,6.8,3
2200000,13,2,2012,23.1,6,3
2200000,16,2,2008,27.43,6.34,3
2200000,13,2,2016,19.43,9.5,9
2200000,3,2,2013,21.4,9.3,3
2200000,13,2,2006,27.07,6.74,3
1995000,13,2,2014,23.16,5.52,3
2000000,16,2,2009,27.4,6.3,3
2000000,16,3,2020,23.2,6.4,7
1995000,24,2,2004,32,7,2
1995000,13,2,2002,33.48,7.1,3
1990000,13,2,2015,20.8,5,3
1985000,13,1,2019,21.46,5.33,3
1980000,13,2,2009,26.03,6.16,3
1975000,24,2,2003,33.48,7.1,3
1950000,13,2,2009,27.89,6.34,3
1950000,24,2,2008,48.5,8,7
1950000,16,2,2015,21.3,5.45,4
1945000,16,2,2020,21.46,5.33,4
1900000,13,2,2008,23.47,5.8,3
1890000,16,2,2019,32.15,6.1,3
1875000,13,2,2015,18.4,5.4,2
1695000,16,2,2018,21.03,5.27,3
1850000,13,2,2010,28,6.3,3
1850000,13,2,2009,28,6.3,3
1850000,24,2,2007,30.75,6.88,3
1780000,13,2,2013,23.14,5.59,3
1595000,13,2,2017,20.73,5.27,3
1750000,16,2,2009,23.95,6.05,3
1750000,24,2,2009,26.01,6.15,3
1750000,13,2,2005,28.5,6.8,2
1750000,16,2,2017,21.45,5.3,4
1750000,13,2,2009,23.95,6.2,3
1750000,13,2,2009,26.25,6.35,3
1681875,13,1,2020,18.95,4.99,3
1705992,16,1,2020,15.82,4.67,3
1700000,13,2,2008,23.95,6.3,3
1700000,16,2,2012,18,5.5,3
1700000,13,2,2011,23.05,5.65,3
1699000,16,2,2009,23.95,6.05,3
1699000,24,2,2009,30.6,6.5,3
1695000,13,2,2014,20.82,5.45,3
1695000,16,2,2017,19,5,3
1690000,16,2,2008,25.3,6.26,3
1685000,13,1,2019,18.8,5.38,3
1650000,13,2,2008,23.95,6.18,3
1607730,13,3,2020,17,4.95,4
1603049,16,1,2019,19.03,5.15,3
1600000,13,2,2009,21.67,5.51,3
1595000,16,2,2015,21.3,5.42,4
1550000,16,2,2008,25.91,6.27,3
1549000,16,2,2013,22.35,5.49,3
1500000,24,2,1994,38.5,7.3,3
1500000,13,2,2007,27.48,6.6,3
1500000,13,2,2008,23.85,5.32,3
1500000,13,2,2008,25.07,5.9,3
1500000,16,2,2019,17.6,4.88,3
1500000,13,2,2007,26.3,6.35,3
1500000,13,2,2007,26.3,6.35,3
1500000,16,2,2012,22.37,5.49,3
1500000,13,2,2007,23,6.17,3
1499000,16,2,2016,19.82,5.21,3
1499000,13,2,2016,19.65,4.8,3
1499000,12,2,2014,16.8,4.88,7
1495000,13,2,2008,23.16,5.73,3
1490000,16,2,2015,20.15,5.23,3
1490000,16,2,2013,21.07,5.08,4
1450000,13,2,2017,21.34,5.9,3
1450000,1,2,2009,20.55,5.45,3
1450000,13,2,2004,25.6,7.2,3
1301814,16,1,2020,17.21,4.87,3
1402995,16,1,2017,18.52,4.85,3
1371535,13,1,2017,18.52,4.85,3
1249000,16,2,2014,21.7,5.12,3
1350000,13,2,2010,24.4,5.7,3
1350000,13,2,2008,25.98,6.27,3
1350000,16,2,2011,24.38,6.18,6
1350000,13,2,2008,21.11,5.6,3
1349000,13,2,2009,22.55,5.41,3
1339000,16,2,2020,18.7,4.84,4
1312560,13,1,2020,17.13,4.42,4
1300000,13,2,2008,23.94,6.3,3
1300000,13,2,2005,25.3,6.16,3
1300000,13,2,2004,21.43,5.49,3
1300000,13,2,2016,21.03,5.07,3
1295000,16,2,2009,24.5,6.2,7
1290000,13,2,2005,22.68,5.8,3
1289000,13,2,2012,21.04,5.07,3
1285000,4,1,2020,18.4,4.6,9
1280500,13,4,2019,18.35,4.93,3
1275000,13,2,2009,22.7,5.48,3
1270000,13,2,2012,19.24,5.07,3
1150000,16,2,2018,17.25,4.63,3
1232966,16,1,2018,17.2,4.85,3
1222776,13,3,2020,17.2,5.87,4
1220000,13,2,2007,23.95,6.17,3
1100000,13,2,2018,16.15,4.61,3
1203950,12,1,2020,17,4.95,3
1200000,13,2,2008,23.03,5.71,3
1200000,24,2,2007,23.99,6.3,3
1200000,13,2,2011,19.2,5.12,3
1200000,13,2,1996,29.7,6.7,6
1200000,16,2,2009,21.43,5.48,3
1200000,3,3,2021,16,7,7
1197600,13,3,2020,17,4.37,4
1195000,16,2,2008,21,5,3
1190000,13,2,2012,21.04,5.07,3
1190000,12,2,2008,21.77,5.69,3
1184590,13,1,2017,18.52,4.85,3
1180000,13,2,2017,18.16,4.6,3
1180000,13,2,2013,19.24,5.07,3
1175000,13,2,2015,18.3,4.7,3
1163760,13,3,2020,16.36,4.79,4
1050000,13,2,2012,19.51,5.08,3
1049000,13,2,2016,17.37,4.72,3
1049000,18,2,2016,18.24,4.7,3
1150000,16,2,2013,19.4,5.6,3
1150000,13,2,2003,28.96,6.31,3
1150000,16,2,2019,18.35,4.88,4
1100000,16,2,2017,19.33,5.4,3
1100000,16,2,2010,19.63,6.13,3
1100000,13,2,2008,25.07,5.9,3
1100000,12,2,2017,17.8,5.13,7
1100000,13,2,2010,22.26,5.4,3
1100000,13,2,1989,28.2,6.4,2
1095500,13,1,2017,17.2,4.85,3
1095000,13,2,2018,16.48,4.5,3
995000,13,2,2017,18.41,4.72,3
995000,13,2,2006,25.18,6.19,3
995000,13,2,2018,18.01,4.72,3
1090000,16,2,2005,22,5,3
1090000,16,2,2009,22.83,5.71,3
990000,13,2,2009,22.56,5.39,3
990000,13,2,2014,19.2,5.12,3
1085000,16,2,2011,21.09,5.13,3
1084800,13,3,2020,15.82,4.67,4
1080000,13,2,2009,22.25,5.67,3
1075000,16,2,2008,23.85,5.8,3
975000,13,2,2018,17.22,4.61,3
1066000,16,1,2020,16.5,4.7,3
1059295,16,1,2018,15.82,4.67,3
1053600,4,1,2020,15.82,4.67,3
1050000,13,2,1998,29.6,6.8,3
999000,16,2,2019,16,4.65,3
999000,16,2,2019,16,4.65,3
998500,24,2,1988,36,7.02,2
998000,16,2,2009,23.77,5.69,3
995000,16,2,2009,21.7,5.75,3
995000,12,2,2005,20,5,7
995000,12,2,2003,23.99,6.4,4
995000,12,2,2007,21.13,5.8,4
995000,13,2,2017,18.52,4.85,3
990000,13,2,2012,20.15,5,3
990000,16,2,2011,19.81,5.21,3
990000,16,2,2007,19.55,6.13,3
990000,13,2,2008,22,6,3
990000,13,2,2012,19.2,5,3
990000,13,2,2011,17.6,4.63,3
990000,16,2,2016,18.35,4.93,4
990000,16,2,2010,22.58,5.49,3
990000,13,2,2011,20.4,4.95,3
990000,13,2,2011,20.4,4.95,3
990000,13,2,2009,21.4,5.61,3
990000,13,2,2010,22.68,5.88,3
990000,13,2,2012,21.06,4.91,3
990000,13,2,2010,19.81,4.88,3
990000,13,2,2010,20.15,4.91,3
975000,18,1,2020,16.3,4.73,3
975000,24,2,1988,36,7,2
880000,16,2,2003,23,5.68,3
960000,18,2,2008,20.04,5,3
960000,16,2,2018,16.11,4.49,3
921375,13,1,2007,19.53,6.12,3
950000,13,2,1994,28.72,6.8,3
950000,13,2,2012,20.12,5.15,3
950000,16,2,2013,19.35,4.85,3
950000,13,2,2007,24,5.98,3
950000,25,2,2012,27.87,6.9,7
950000,24,2,1988,33.85,7.02,2
950000,13,2,2014,21.04,5.12,3
950000,16,2,2009,21.46,5.22,3
950000,18,2,2014,19.23,4.88,3
950000,16,2,2009,21.52,5.69,3
949000,18,2,2014,19.35,4.99,3
949000,18,2,2009,20.3,5.2,3
865000,16,2,2018,16.76,4.61,3
945000,16,2,2007,19.53,6.13,3
945000,13,2,2015,16.45,4.5,4
930000,13,2,2005,23.95,6.17,3
895000,13,2,2017,11.88,3.5,3
895000,13,2,2003,28.27,6.6,3
895000,13,2,2009,23.77,5.69,3
892500,5,4,2019,16,4.61,3
862030,13,2,1962,22.4,5.95,7
891000,13,2,2015,16,4,3
890000,13,2,2011,21.04,5.07,3
890000,16,2,2000,23.96,6.16,4
890000,13,2,2004,21.67,5.49,3
890000,12,2,2011,14.95,4.88,7
890000,18,2,2015,17.3,4.7,3
890000,13,2,2013,19.39,4.99,3
890000,13,2,2005,26.3,6.35,3
889000,24,2,1992,32,7.5,3
885450,13,1,2019,12.98,4.37,3
880000,16,2,2015,17,5,3
880000,13,2,2009,22.25,5.46,3
885000,13,2,2017,17,4,3
880000,13,2,2016,15,5,3
880000,13,2,2011,14.95,4.91,7
879000,13,2,2009,19.81,4.97,3
950000,10,2,2014,15.85,4.7,3
799950,16,1,2017,15.19,4.5,4
799800,13,2,2010,22.56,5.41,3
862705,4,1,2020,13.91,3.9,3
850000,16,2,2011,20.15,5.23,3
850000,16,2,2015,17,5,3
850000,18,2,2006,25.07,5.9,3
850000,13,2,2007,22.43,5.67,3
850000,21,2,2010,37,7.6,7
850000,13,2,2009,26.05,6.12,3
850000,16,2,2018,15.82,4.67,3
849000,13,2,2011,20.3,4.91,3
849000,18,2,2010,19.85,5.15,3
849000,16,2,2018,16.11,4.49,3
849000,16,2,2008,23.3,5.8,3
849000,13,2,2000,26.56,5.95,3
849000,12,2,2010,14.98,4.88,7
849000,13,2,2013,16.81,4.75,3
849000,16,2,2004,26.63,6.32,3
766999,18,2,2017,19,4.88,4
840000,21,2,1993,36.45,7.8,7
765000,13,2,2016,17.4,4.63,3
839000,18,2,2008,21.69,5.08,3
838000,16,2,2018,16.1,4.5,4
810000,13,1,2020,13.86,4.3,4
800000,16,2,2001,22.5,5.6,3
800000,16,2,2015,15.88,4.66,3
800000,16,2,2018,13.99,4.67,3
800000,12,2,2010,19.01,5,3
799900,16,2,1999,25.33,6.5,2
799000,16,2,2008,19.6,5,3
799000,13,2,2010,19,5,3
799000,16,2,2008,19.25,5.5,3
799000,16,2,2008,20.8,5.5,3
799000,16,2,2012,18.61,4.83,3
799000,13,2,2006,21.69,5.08,3
799000,13,2,2000,26.94,5.6,3
799000,16,2,2008,21.3,5.5,3
795000,12,2,2005,19.95,5.65,7
795000,13,2,2008,19.2,5.05,3
795000,16,2,2016,17.92,4.79,4
795000,25,2,2008,23.9,7.65,7
795000,18,2,2016,15.15,4.88,7
795000,13,2,2017,17.6,4,2
790000,16,2,2008,21,5,3
790000,13,2,2000,26.82,6.23,3
790000,16,2,2006,22.7,5.7,3
790000,13,2,2009,22.25,5.46,3
790000,16,2,2013,16.04,5.06,3
790000,13,2,2008,23,5,3
769000,16,2,2008,17.96,4.95,3
699000,13,2,2008,19.2,5,3
760000,16,2,2000,24,5.9,3
750000,18,2,2000,22.37,5.4,3
750000,13,2,2006,21.5,5.6,3
750000,13,2,2007,22.8,5.8,3
750000,13,2,2010,20,5.15,3
750000,13,2,2008,23.04,5.8,3
750000,13,2,2010,19.06,5,3
750000,16,2,2001,24,5.9,3
750000,13,2,2009,21.17,5.07,3
750000,13,2,2008,19.96,5.53,3
750000,13,2,2016,14.6,4.06,3
750000,13,2,2013,13.4,3.88,3
749999,13,2,2014,16,4,3
749500,13,2,2019,15.23,4.61,3
810000,16,2,2019,15.54,4.34,3
749000,12,2,2005,14.95,4.88,7
749000,13,2,2011,19.39,4.99,3
749000,16,2,2018,15.2,4.5,4
749000,13,2,2004,21.57,5.25,3
749000,18,2,2010,19.92,4.95,3
720000,13,2,2003,23.45,5.95,3
720000,13,2,2003,23.45,5.95,3
719000,16,2,2013,19.02,5.12,4
715000,13,2,2006,22.56,5.73,3
715000,24,2,2005,22.51,5.7,3
700000,16,2,2008,21.7,5.35,3
700000,16,2,2008,18.31,5.23,3
700000,13,2,2004,24.5,5.8,3
700000,16,2,2017,15.19,4.5,4
700000,14,2,1976,34.3,9.2,7
699900,16,2,2002,22.45,5.51,3
699000,13,4,2009,16.32,4.6,3
699000,18,2,2013,18.36,4.7,3
699000,13,2,2010,19.81,5.11,3
698000,16,2,2018,16.1,4.5,4
698000,16,2,2016,15.88,4.66,3
698000,13,2,2019,13.7,4.1,4
695000,13,2,2012,16.12,4.61,3
695000,13,2,2003,22,4.8,3
695000,13,2,2006,17,4.75,4
695000,18,2,2017,14.8,3.98,3
695000,13,2,2010,18.29,4.97,3
695000,13,2,2015,15.68,4.85,2
695000,13,2,2012,13.4,3.88,3
680000,16,2,2008,16.65,4.9,3
680000,13,2,2006,21.98,5.46,3
680000,24,2,2006,21.38,5.6,3
680000,4,2,2019,14,4.2,3
679900,21,1,1991,33.33,5.16,7
678300,13,2,2019,13.35,4.4,3
675000,16,2,2017,16.31,4.5,4
675000,16,2,2017,15.2,4.5,4
675000,16,2,2017,15.2,4.5,4
674999,16,2,2017,15.2,4.5,4
671154,16,1,2020,15.6,4.61,3
670000,16,2,2015,17.92,4.79,4
670000,13,2,2007,22.86,5.46,3
670000,16,2,2007,20.6,5.6,3
661870,12,1,2020,13.8,4.37,3
659000,16,2,2014,16,4.46,3
711541,4,1,2020,11.72,3.33,3
600000,12,2,1934,35,5.02,7
599000,13,2,2016,16.46,4.3,3
657000,13,2,2018,14.98,4.25,3
656920,13,2,2016,14.96,4.54,3
633750,13,1,2000,22,5.6,3
595000,16,2,2009,18.59,5,3
649000,16,2,2008,19,5,3
649000,4,2,2016,13,3,4
649000,16,2,2008,19.6,5,3
649000,13,2,2015,16.61,4.45,3
649000,18,2,2007,21.95,5.46,3
649000,13,2,2017,14.84,3.99,3
649000,13,2,2019,14.2,4.32,3
649000,16,2,2007,20.42,5.23,3
645000,13,2,2014,15.75,4.29,3
645000,16,2,2007,19.75,5.15,3
645000,13,2,2014,15.79,4.3,3
643440,13,3,2020,13.45,4.25,4
585000,13,2,2019,13.93,4.33,3
640000,21,2,1903,69.71,8.41,7
579950,13,2,2014,15.79,4.3,3
575000,13,2,2014,15.79,4.3,3
630000,13,2,2008,19.76,5.15,3
630000,16,2,2013,17.92,4.79,4
629000,13,2,2008,17.88,4.95,3
629000,16,2,2013,18.11,4.9,3
629000,16,2,2004,22.85,5.51,3
625000,18,2,1999,24.38,5.89,3
625000,16,2,2011,16.57,4.57,3
625000,13,2,2019,15.1,4.27,3
600000,13,2,1995,27.5,6.1,3
600000,13,2,2001,24,5.9,3
600000,18,2,2012,19.48,5.11,3
600000,16,2,2000,22.6,5.43,3
600000,18,2,2010,23.94,5.8,3
600000,12,2,2003,22,4.92,7
600000,13,2,2002,18.59,4.75,3
600000,21,2,1939,86.55,9.3,7
599000,24,2,2000,20.12,5.6,3
599000,16,2,2008,21.1,5.4,3
599000,13,2,2005,21.17,5.12,3
599000,13,2,2008,20.33,5.08,3
599000,21,2,1961,93,11.6,7
599000,13,2,2005,18.67,4.87,3
599000,16,2,2005,23.93,5.66,3
599000,13,2,2020,14,4.2,3
599000,16,1,2020,13.06,4.1,3
599000,18,2,2014,16.2,4.45,3
599000,13,2,2014,14.6,4.3,2
599000,16,2,2006,18.55,5.08,3
598000,13,2,2013,15.93,4.3,3
595000,13,2,2008,16.65,4.85,3
595000,13,2,2002,19.3,5,7
595000,13,2,2007,16.12,4.64,3
595000,13,2,2002,23.07,5.21,3
595000,16,2,2003,22.56,5.69,4
590000,16,2,2000,21.8,5.44,4
590000,16,2,2008,17,5,3
590000,16,2,2006,20.74,5,3
590000,13,2,2001,22.86,5.21,3
590000,13,2,2003,20.8,5.6,3
590000,13,2,2001,22.01,5.69,3
590000,18,2,2018,13.5,4.15,4
590000,13,2,2006,21.95,5.22,3
590000,16,2,2001,22.2,5.5,3
590000,13,2,2009,19.61,5,3
589000,16,2,2009,18.3,5,3
587933,16,1,2020,13.06,4.1,3
585000,13,2,2016,13.9,3.9,3
585000,16,2,2008,16.02,4.94,3
585000,13,2,2017,14.95,4.25,3
585000,16,2,2008,16.2,4.94,3
580000,16,2,2002,20.97,5.08,3
580000,16,1,2020,14.5,4.39,3
580000,13,2,2003,20.3,5.5,3
580000,16,2,1999,24.95,6.17,3
580000,16,2,1998,24.95,6.17,3
579900,16,1,2020,13.06,4.1,3
579000,18,2,2007,17.6,4.8,8
579000,16,2,2012,16.36,4.7,3
570000,13,2,1998,18.5,4.88,3
570000,13,2,2003,26.59,6.17,3
570000,3,2,2017,13,6.72,3
569000,12,2,2010,14.99,4.99,7
569000,16,1,2019,13.06,4.1,3
565000,13,2,2011,19.5,5.1,3
565000,18,1,2020,15.7,4.28,3
546000,12,2,2007,15.5,4.9,3
560000,13,4,2008,20.17,5,3
560000,13,2,2012,15.44,4.47,3
560000,13,2,2003,20.73,1.6,3
560000,16,2,2003,16.43,5.26,3
560000,16,2,2009,17.6,4.62,3
560000,16,2,2009,17.6,4.63,3
560000,18,2,2016,14.92,4.47,4
559500,13,2,2006,18.28,4.8,3
559241,16,1,2020,13.55,4.2,3
559000,16,2,2019,13.25,4.16,3
553576,16,1,2020,13.06,4.1,3
550000,13,2,1998,22.33,5.68,3
550000,13,2,2006,18.88,4.75,3
549500,16,2,2006,19.85,5.06,3
549000,16,2,2006,19.25,5.06,3
549000,18,2,2016,13.28,4.18,4
549000,10,2,1953,31.41,7.27,6
549000,12,2,2011,15.03,4.78,3
549000,13,2,2005,21.39,5.08,3
549000,16,2,2006,19.21,5.2,3
499950,16,2,2013,15.01,4.42,4
548000,16,2,2001,22.34,5.45,3
499000,16,2,2005,18.08,4.87,4
545000,12,2,2011,19.5,4.85,7
545000,12,2,2005,21,5,7
545000,12,2,2012,14.45,4.4,7
545000,13,2,2018,13.82,4.06,3
540000,13,2,2013,14.98,4.8,3
540000,13,2,2013,14.98,4.8,3
540000,16,2,2000,22,5.67,3
540000,13,2,2008,19.05,4.97,3
539000,18,2,2008,15.83,4.31,3
539000,12,2,2006,17.3,4.85,7
539000,16,2,2014,15.2,4.32,4
539000,13,2,2007,19.06,4.9,3
539000,18,2,2018,14.78,4.2,4
519870,12,2,2016,14.4,4.35,3
490000,10,2,1968,23,6.47,6
525000,18,2,2008,16.46,4.9,3
525000,13,2,2014,14.99,4.32,3
525000,13,2,2017,13.8,4.37,3
525000,13,2,2020,13.85,4.2,3
524400,13,3,2020,13.7,3.99,4
475000,16,2,2008,19.63,5.03,3
520000,13,2,2002,22.54,5.51,3
520000,13,2,2016,13.86,4.25,3
520000,16,2,2013,15.2,4.5,4
519900,13,2,2013,15.55,4.47,3
519000,4,2,2004,16.12,4.57,3
517000,18,1,2019,14.78,4.2,4
515000,18,2,2019,14.78,4.15,4
515000,18,2,2019,14.78,4.15,4
514990,13,2,2010,16.2,4.45,3
500000,13,2,2007,19.06,4.9,3
500000,16,2,2008,16,4.61,3
500000,13,2,1999,22,5.6,3
500000,16,2,2005,18.29,5.11,4
500000,13,2,2019,15,5,7
499999,16,2,2009,16,4.9,3
499000,18,2,2015,15.2,4.47,4
499000,16,1,2020,12.5,3.94,3
499000,16,2,2017,13.25,4.16,3
